cigarette_packs_per_day,datavizitis_deaths_per_thousand,coffee_cups_per_day
0,5.25656467491314,1-5
2,14.105504931140738,5+
1,10.553891552295884,1-5
0,3.305477060233965,0
0,4.785803286794733,0
1,8.65484604157384,1-5
1,10.053388983074427,5+
1,9.46607477407209,1-5
2,13.905244041836667,5+
0,4.920699631018479,0
1,8.92207922316729,0
0,5.381146720813369,0
2,15.501325688734408,5+
2,15.895420985388037,1-5
1,8.542431044984788,1-5
1,8.910667768572639,1-5
0,4.041361363898916,0
1,10.356702480242555,0
2,17.17737708780549,5+
1,8.694828248257124,1-5
0,5.5768481446576805,0
1,7.330322582274298,0
2,14.30581059890771,5+
0,3.5412215438132253,0
0,3.1474913105592774,0
1,7.91641161021242,0
2,15.912998912137798,5+
0,4.285932302272139,0
0,4.87940539760511,0
0,5.190472686121513,0
0,4.765616993172533,0
1,10.157763176150373,5+
1,9.43046771375773,5+
1,8.313006611694256,1-5
1,10.557814180820795,5+
0,3.910887867218873,1-5
2,14.564403701237573,5+
1,9.322082124195601,1-5
2,14.587189080703487,5+
1,9.082569618010568,1-5
0,4.844053921563466,1-5
1,9.848341739246127,0
0,3.6021699335743707,0
1,9.012294627051256,1-5
0,5.574333004770244,0
0,4.996400117733941,0
2,17.57506503934854,5+
0,5.680128173741528,0
2,16.64429306855994,5+
0,3.112131449544198,0
1,10.263860351633422,1-5
1,9.446893198303089,1-5
1,8.94901819646175,0
0,4.668015340532529,0
0,5.4452115346114836,0
0,5.000831591004212,0
0,3.62152619865794,1-5
1,10.242458913592621,1-5
2,14.862412457924036,1-5
2,15.716683118964287,1-5
2,15.196649932522865,5+
2,15.281133748264374,1-5
1,10.266242975040509,0
0,3.459806280184102,0
2,17.44519507427693,5+
1,7.678913930705503,1-5
1,8.902332316745143,1-5
0,4.870211889941741,0
1,10.084314166435309,1-5
1,9.399524279428295,1-5
2,15.442609296998457,5+
1,9.910550085327616,1-5
0,4.26893052254232,0
2,16.893181257934906,0
0,5.339349114231602,0
1,10.372824351005635,1-5
0,3.533843276629583,1-5
1,9.420611575594297,5+
2,15.199534051279297,5+
0,3.4943986243105343,0
2,15.860164183945766,1-5
0,3.9623542422201834,0
2,16.155403829850236,5+
2,14.429808437105669,1-5
2,17.21904061284182,5+
0,3.603667341407938,0
2,15.719302337200435,5+
1,10.291859310388068,0
0,3.929359569799887,1-5
2,16.35246864343295,5+
0,3.270816402199584,0
2,16.952117699182562,5+
0,4.514149264965758,0
1,8.90358859203112,1-5
1,9.200818227572565,1-5
0,5.308919269392719,0
0,3.915544708149562,0
0,3.7506423105772226,0
1,9.278463402416262,1-5
0,3.323037887230032,0
1,11.320543907941815,1-5
0,3.9336054087852768,0
0,5.331616786180404,0
1,9.709470083647773,1-5
0,3.515465949518032,0
2,15.494045290787271,1-5
2,16.284002779310747,5+
1,9.311738664913694,0
1,10.693112945851027,1-5
2,16.521515392781865,1-5
0,5.418914854658329,1-5
0,4.0403432277270035,0
0,3.4201575522185133,0
2,14.886412394637205,5+
0,4.69624094066672,0
1,10.045786713532355,1-5
2,13.328428595239552,1-5
2,15.491886798388249,5+
1,9.658089225323184,1-5
0,4.222455743684448,0
2,16.79127383901588,5+
1,9.92178007425087,1-5
0,5.810191908080897,1-5
0,4.284039479649768,0
2,16.437477492506925,5+
1,11.13506639452752,0
2,16.81169344927266,5+
2,14.407858406571266,5+
1,9.24632392245762,1-5
1,9.154835294550203,0
1,9.989254535076327,1-5
0,5.186353555014533,5+
1,8.661107325974264,1-5
2,15.567838513916938,5+
1,7.480072667843864,0
2,16.94194500580189,1-5
1,8.987625759323306,1-5
1,9.555863939844498,5+
1,9.190350286011938,1-5
1,10.646027575013415,5+
1,6.6624935586026215,1-5
0,4.483389657674091,0
1,9.394181242502302,1-5
0,4.046363612408317,0
0,6.226226545635632,5+
1,8.61267054114423,5+
1,10.271796177235661,1-5
2,15.856252788706083,1-5
1,10.761519252535516,1-5
1,8.832810915222495,5+
1,8.767031100876242,5+
1,10.596069907477398,1-5
0,4.92532130833011,0
0,2.9550626533232416,0
0,3.9606949855367297,0
1,9.886382653848061,1-5
0,5.337764221546589,0
0,3.8207693468070447,0
0,1.5857440101830589,0
2,16.023223185737034,5+
0,3.279679310056024,1-5
1,7.482661201877589,1-5
0,1.6676740750158592,0
1,10.313980860197741,1-5
0,4.628617450404967,1-5
0,4.274343619287748,1-5
1,10.889024362962761,1-5
0,5.137324683023072,1-5
0,6.1163000427219165,0
0,3.1072645278330038,0
0,4.4654493760460365,0
0,2.8832866250519857,0
0,4.270617668144533,1-5
2,15.251384146233322,1-5
1,10.126613637263072,0
1,9.545563881141899,1-5
0,5.123407138279916,5+
2,16.203440133138894,1-5
0,6.6549286773831415,0
0,4.184703344713876,0
1,8.558977299333622,0
0,4.746083615316409,0
0,3.6977199728604564,1-5
1,10.981960768436537,1-5
2,15.216781961054767,5+
1,8.934423632126009,1-5
1,9.028684278848882,0
2,16.218417423471642,5+
0,4.342253016768515,0
0,3.858333179869618,0
0,6.165351917623531,1-5
1,8.64383015933825,1-5
1,9.535566074032994,1-5
2,16.15230615161023,1-5
1,7.868664889582927,1-5
1,9.980260501405924,0
0,3.4448923245195506,1-5
2,16.322782780834004,1-5
2,14.537348988081023,5+
2,16.19276903184886,5+
0,5.6058330662947125,0
1,10.361436525632804,1-5
0,4.751316648238102,0
0,4.2686990570703,0
0,3.923580423665156,0
1,10.971034690817104,1-5
1,8.800504779832357,5+
0,3.462933926430004,1-5
0,5.16536893503283,1-5
1,8.703863196813504,5+
0,3.549936502533873,0
0,3.0563957378302353,0
1,9.017090160539482,5+
2,15.417284976103506,1-5
0,4.7430917276606985,5+
0,5.4513062442994835,0
0,5.026897923665794,0
2,15.30912778044682,5+
1,9.30180432362028,5+
1,10.010157468915184,1-5
0,5.772570162928569,1-5
1,9.6263141994832,1-5
0,4.030869145789591,0
1,8.507133998914455,1-5
2,14.054794735587775,5+
1,10.166269672043523,1-5
2,16.07797852363956,1-5
1,10.077363525106662,1-5
0,4.371340553647944,0
2,16.90693474589175,5+
0,4.015881505415182,0
1,10.455269237207206,5+
0,4.461257105010457,0
0,3.8916492353206626,1-5
1,10.09253030731776,1-5
0,4.909636118683994,0
1,9.856972759266926,1-5
1,9.581278422056199,1-5
0,4.462106918283169,0
0,6.8883719928704386,0
1,10.684256645196173,1-5
0,5.222826894985512,0
1,9.611799158203388,1-5
1,10.50715720059667,0
2,16.01799477639145,1-5
1,9.526204752774035,5+
1,9.196435674734085,1-5
1,9.419082662337312,1-5
0,1.3295742641219443,0
0,4.7106008392976415,1-5
2,15.01152391988964,5+
1,11.092669998282885,1-5
2,15.519344070811755,1-5
2,14.311036580465037,5+
2,15.450119845871882,5+
2,14.453878914937496,5+
1,9.973407415712467,0
0,4.790947364339486,0
1,10.457839631108268,1-5
0,3.7091182083054344,0
1,9.534008096228147,5+
1,8.134978204573365,0
1,10.201494781924714,0
0,5.018871180440122,0
0,4.995805021027571,0
1,9.501619031356942,1-5
0,4.914772890788791,1-5
2,17.104339108308597,5+
0,4.214905742957986,0
0,4.638645183710085,0
0,3.4138737008185904,0
1,8.631739038401667,0
1,9.597813293093308,1-5
0,5.603933546701907,1-5
0,4.243719175748428,1-5
1,9.264083470687876,1-5
0,4.093114755495625,0
1,8.965243329155676,5+
1,9.794971455708822,5+
0,3.0027423548213554,1-5
0,5.780939576666728,0
2,14.83457770187054,5+
1,10.22190348543814,5+
1,8.230001402606124,5+
0,5.168840130546219,0
1,10.171944607814497,1-5
0,4.8842020720058965,5+
1,8.505571478200208,1-5
2,15.749548189598077,5+
0,3.3169438152656108,1-5
0,4.247236744903814,0
0,5.529413100955326,0
0,5.2967019270707425,0
0,4.5151829425404335,1-5
0,3.525193424077158,0
2,16.145587712174194,5+
1,9.519381237698026,1-5
0,2.1796844017695767,1-5
2,16.28262982631652,5+
0,4.475767166130308,1-5
2,16.70245124798307,5+
0,3.4047294811571955,0
2,12.323296186803999,5+
1,9.779083858345185,0
2,15.791563676681973,1-5
2,13.809328372393548,5+
0,3.5215004541333936,1-5
2,18.255217743719903,5+
0,4.194389385846197,0
0,5.2309589763762165,0
0,3.8493401726316163,0
1,7.409697101146843,1-5
0,4.329741753204095,0
1,9.234395439713895,5+
1,9.100121761331629,5+
2,15.385359164493607,5+
2,15.764268271645637,5+
1,9.349883048746193,1-5
0,3.2359938320526362,1-5
0,4.986184791561939,0
0,2.5506282446775765,0
0,2.4496425427157997,1-5
0,5.239180494701568,0
0,5.007020272135357,1-5
2,15.442604634925964,1-5
1,8.104551495244928,0
0,3.7920890593259244,0
1,9.237253252313495,1-5
0,2.9041060314258864,0
1,8.760971341976767,1-5
1,10.15233033817668,1-5
1,10.927305364289216,1-5
1,9.080565247341449,1-5
2,16.256488354316097,5+
2,13.585939929412532,5+
1,10.159451241113612,1-5
1,8.696051585272519,1-5
1,9.80734561670797,0
0,4.252247581760291,0
0,5.820414009783834,0
0,3.6255643516600817,0
1,10.127606297561831,1-5
1,9.220492536703466,1-5
0,4.341694521990336,1-5
2,15.31614610684079,1-5
2,14.654326895505887,1-5
1,9.48590103409333,0
1,9.43735177787818,1-5
2,15.74124024840673,1-5
0,4.584505145692862,0
2,16.297994549612238,5+
0,5.423508616047369,0
2,14.449376678172198,5+
0,5.368772500590771,1-5
2,14.313663572890146,0
2,16.087855888137735,1-5
0,5.119738784702869,0
1,7.588683108337496,0
2,15.59297924652941,1-5
1,9.031503886639685,1-5
2,14.741234742064625,5+
1,10.850852330699006,1-5
0,3.846320859362581,0
0,3.69362307088195,1-5
0,4.575694940005094,0
2,16.185589746298415,1-5
0,4.358351413989873,0
1,10.666370545669253,0
1,10.03097566196409,0
1,7.32178868026857,1-5
2,14.970533036492991,5+
2,14.938157900648301,5+
1,9.979360953429422,0
2,12.875182943625887,5+
2,18.049009708717723,5+
1,10.03102609489421,1-5
2,15.648876803917691,5+
0,5.6815677164191465,0
0,6.843654052812624,0
2,16.370746644588404,5+
1,10.44881309647162,1-5
2,15.630690024464382,5+
2,15.358474246633051,5+
0,4.024204555995099,1-5
2,14.673888008285457,5+
1,8.812985900300502,5+
1,8.149444035657016,5+
1,9.424128549314977,5+
2,13.815332422773613,1-5
0,4.69091652414371,0
1,9.463669391957659,1-5
1,9.646935298386687,5+
1,8.977868429980008,1-5
1,12.576860370180503,1-5
0,5.860115900180313,0
0,3.255457499915277,0
0,4.7328680874268985,1-5
2,14.891993857062676,1-5
0,3.485520273292586,0
0,3.159927928876065,0
2,15.932216690759255,1-5
0,3.818619764930426,1-5
2,16.467826024025204,1-5
1,10.49378221453044,1-5
2,16.87391438521145,1-5
0,3.647613233925896,1-5
0,4.97536561069201,0
1,10.132454216642302,1-5
2,15.025821824896035,5+
1,8.728228042607125,1-5
0,6.109520665775973,1-5
2,15.727495875732053,5+
2,16.13596775071174,5+
1,8.677923988172072,0
2,14.280715533477807,5+
2,14.93055022550789,5+
1,9.375978612610004,1-5
0,3.435779993182651,0
1,9.490155191349617,5+
0,2.8114948119315,0
1,8.379952577530128,1-5
1,10.170911248276875,1-5
0,5.103790520277894,1-5
0,4.108123234613133,0
0,3.482235690923047,0
2,14.47259644847399,5+
2,15.126731754058685,5+
0,5.144518491645291,0
2,16.428245691344326,5+
1,9.00346826451803,1-5
0,3.346507574015216,0
0,4.767843637866333,1-5
1,8.67646502937415,1-5
2,14.981747361138797,1-5
1,10.825276090437038,5+
0,5.327115428565768,1-5
0,4.657974312251452,1-5
1,8.228080998887277,1-5
0,4.711396567470659,1-5
0,5.562657290787526,0
0,4.124366334234464,0
2,16.851114089986716,5+
2,16.79274528951821,1-5
1,11.163732832143474,0
2,15.805243126531353,5+
0,5.0873916998060125,1-5
1,10.91418728833109,0
0,4.947393937068975,1-5
1,8.998765892209788,1-5
2,15.051457163472138,5+
1,9.73855495377374,5+
0,3.2094385780537813,0
1,9.356741084635807,0
0,5.596547118230253,0
2,13.308746148834718,5+
1,11.034482101794515,1-5
1,10.62237421870316,5+
1,9.040235384169524,1-5
1,10.043390827871809,1-5
0,4.5031477269063265,1-5
1,10.729990368438683,0
0,5.482683142769941,0
1,8.09992927681699,5+
2,16.087262413464178,1-5
2,15.294372146356752,1-5
1,9.5828325705181,1-5
1,8.771828099030184,1-5
0,6.248137069120835,1-5
2,16.540061819902576,1-5
0,3.7602288360270326,0
1,8.165389393089768,1-5
0,4.114327369022152,0
0,4.934502646091306,0
1,9.740205843946223,1-5
0,5.753132824768244,1-5
1,10.289919722180851,5+
0,5.469569025752907,0
0,4.826855400610437,0
1,8.11070126978901,1-5
0,4.304301468853098,1-5
0,5.5600897399086655,5+
1,9.448477071475354,1-5
0,5.003090368623747,1-5
2,15.181251684753867,1-5
0,3.4701881514581547,0
0,4.37665593595389,0
1,9.809047443032654,1-5
0,3.8443122805385563,0
0,4.2642887551433315,0
0,3.5605367580140173,0
0,5.619244917564096,0
2,15.205544242411966,5+
0,5.952755545126183,0
2,17.02874785054091,1-5
2,15.418954035278256,5+
1,8.49155126745265,1-5
2,13.414102122266662,5+
0,3.0279629269732085,0
2,14.12616517510134,5+
0,5.878469627461505,0
1,9.615824587226946,1-5
1,9.889604524091988,1-5
0,2.279578991064874,0
1,8.302033570782738,1-5
1,10.387079776446287,0
0,4.786774112382586,0
0,4.352794721314403,0
1,10.064842358600123,1-5
1,11.135797806135814,1-5
2,15.278957536462949,5+
2,15.56936980265807,5+
2,15.692596918731304,5+
1,11.892109635273993,1-5
0,2.4006437355809744,1-5
0,5.183223014788808,1-5
2,15.385197751240936,1-5
1,10.066771726184179,5+
0,3.8426274460052756,0
0,4.45103496914155,1-5
2,16.211410579465497,5+
1,12.61291020104384,0
1,10.308036189402072,1-5
1,8.651934401969491,1-5
0,4.076240317977296,0
0,4.046585891616146,0
0,2.7043568273699847,1-5
0,4.169909808298563,0
2,16.232829081821745,0
1,8.225767880923204,1-5
2,16.54848265105059,1-5
2,15.987774821084338,1-5
0,3.765766678028962,0
1,9.358470362662153,1-5
1,11.098321807641033,1-5
2,16.233547813505865,0
0,4.5087836548981475,5+
1,9.262316683039016,1-5
1,9.57660907045166,1-5
0,3.988236442057697,0
0,2.3952504942809854,0
1,11.54217791053473,1-5
1,9.6553249991994,0
0,4.898147265122537,0
1,9.44209225012309,5+
0,3.764883199275412,0
1,9.31407551905123,1-5
0,2.9006052378056886,1-5
2,17.777086498053304,5+
0,3.265488001577604,0
0,3.4680337161528207,0
0,4.0597407956136,0
0,5.788075724852377,1-5
1,9.514508999262654,1-5
0,3.2638642039695376,1-5
2,16.75433836075734,5+
0,5.231000626785481,1-5
0,5.038434957216452,1-5
0,5.21573424117084,0
0,6.894361900582451,0
0,6.685094895036112,0
1,8.813284656996705,1-5
1,11.123884992811153,5+
1,9.8831681897589,1-5
1,9.99909581613775,5+
1,7.807729168356671,5+
0,4.329614234611804,5+
1,8.687176409663435,5+
2,16.32805881489331,1-5
1,10.571080500402806,0
1,7.425513648983689,0
0,4.4779651359957295,0
2,16.621861504794254,5+
2,15.313321037686555,5+
1,10.229063645002364,5+
2,15.851165467627084,5+
0,4.841660231952626,0
0,4.228685021931702,0
2,14.28341919586429,1-5
2,14.378469852574973,1-5
0,5.209352514455317,0
0,4.519458255518883,0
0,4.361487755392775,0
0,4.076109957677647,0
2,15.194811154519249,5+
1,10.546911794488139,1-5
0,4.1647559181319735,0
0,3.1589352866984313,0
0,5.243651775540173,5+
0,4.2951233361352825,0
1,9.531395865532776,1-5
2,17.10757830639951,5+
2,15.479439442649493,5+
0,4.789183673118726,1-5
2,14.321076508701674,1-5
2,15.28033054764904,5+
2,16.1095260452086,1-5
1,7.944626266158758,1-5
0,4.70084509311571,0
0,4.600791072644807,0
0,4.541287455587439,0
0,5.537158898658243,0
0,4.834438514848522,0
1,10.978071898356443,1-5
1,8.506410484405963,1-5
1,9.635924567218348,0
0,4.584466786389948,0
2,14.43074550624492,5+
2,16.456295002091345,5+
2,17.82467330585282,1-5
2,15.482993925516169,1-5
1,10.005021088273766,1-5
2,15.584518475815328,5+
0,3.786415330092824,0
0,2.679239722197984,0
0,3.7942265169046347,0
0,3.1080416190482687,1-5
0,6.204102078059118,0
1,9.38489030607676,5+
2,15.15408067095283,5+
1,10.389153824787806,0
0,3.378248897144112,1-5
2,14.733135961995448,1-5
1,9.56807226924862,5+
0,5.5287689914234805,0
1,10.001685045168788,1-5
0,4.748325142515882,0
0,4.578117735236017,1-5
2,15.900235855526775,0
0,4.701652905129254,0
1,8.470027725223064,0
2,15.546079221633152,1-5
1,8.426311341082247,1-5
0,4.581082542900823,0
0,4.019352058511759,0
0,7.039381622782861,0
1,9.460105616248288,0
1,8.09576043373841,0
0,4.3658197893230755,0
2,16.019358745637888,5+
1,11.173363946152524,0
0,3.9105476000612818,1-5
1,7.9175720259763605,1-5
1,10.316837011430982,1-5
0,3.119401294100349,0
0,4.063844558492515,1-5
2,15.242379514489006,1-5
1,9.430366546699892,1-5
1,10.189164457074336,1-5
1,8.816365717713612,1-5
0,4.226270747833239,1-5
0,4.485729647050611,0
1,9.649597957518788,1-5
0,4.5978271747079225,0
0,4.93600577522258,0
2,16.343839509641736,1-5
2,15.892634115650967,5+
2,15.953585523509219,5+
2,13.917776833253523,5+
0,4.5502276991656805,1-5
2,15.979507548001608,5+
0,5.22894119457045,0
2,14.807649225766205,1-5
2,14.840960725111355,1-5
1,8.925899324716402,1-5
2,16.036413899891343,1-5
1,10.533881054924208,1-5
0,4.092539892708398,1-5
1,10.40796231362705,0
1,9.623479809164595,1-5
0,4.375714222837564,0
1,9.28861577018203,1-5
2,16.246611364602156,1-5
0,4.82557781678707,0
2,17.77582542764764,5+
2,14.647775357002676,5+
2,16.018101702029977,1-5
2,14.970798990188488,5+
1,8.630713013011356,1-5
2,15.489132862965027,5+
2,15.637352479407037,5+
0,7.4181735550600925,0
1,9.315854184316798,1-5
1,8.369821270515317,1-5
0,4.773010717494386,0
1,7.425359962453632,1-5
1,9.408043217395734,1-5
0,4.5160252822951605,0
1,10.29460038294521,1-5
2,16.473622249427848,1-5
1,8.996430381092283,0
0,4.349385985370067,1-5
0,3.733879169389329,0
0,3.371937445192306,0
2,15.809894779380635,5+
0,3.226414451403401,1-5
1,9.085373099428137,5+
0,3.5048260401007627,0
0,5.04968318629026,0
2,17.301430099266486,5+
1,8.198412017196668,1-5
0,2.646981517102431,0
1,9.375113114649933,5+
0,4.515697795957759,0
1,9.718659306757298,5+
1,9.053679484765656,5+
0,4.299360701174568,0
0,4.867510410540602,1-5
0,5.540430892644839,1-5
2,13.544951229681716,1-5
2,15.131060560968537,5+
0,4.713808793941063,0
2,14.582023895389264,1-5
0,6.231169631767299,1-5
0,3.864590119771263,0
2,15.458707312992717,1-5
2,16.05602209684229,5+
2,14.908715211198105,5+
1,7.6534269521955824,0
0,4.071345473083467,0
2,16.52944055592704,1-5
0,4.163104873214861,0
1,8.653565698541021,0
0,5.425672209502721,0
1,9.169225103976947,1-5
0,3.9898391863497826,0
0,4.6494560896633095,1-5
2,16.270750209618786,0
0,6.8817135317325455,0
1,10.327236107657424,0
0,5.659839966388344,0
0,3.9940338010121446,0
0,3.4741318940305237,0
0,4.562331349619123,0
2,15.607169915259597,1-5
0,3.421487258635403,0
2,15.324705470095987,5+
1,9.899317601719131,1-5
1,9.86039339501808,1-5
1,10.004287853384273,1-5
1,9.790964730137443,1-5
2,14.992991340729944,1-5
0,3.986099373351157,0
0,3.301048602006124,0
2,17.284775039185096,5+
2,15.513450364619294,5+
2,15.275146944205147,5+
1,8.571207918547541,0
2,18.43565790232778,5+
1,8.426671967777104,5+
1,9.071152074393927,1-5
0,4.9158368362860605,0
1,10.100212965744278,1-5
0,5.457932055215684,0
0,6.307608507769263,0
2,16.00615765546071,5+
0,3.443969200033332,0
0,4.243054874878219,0
0,4.807832372513885,1-5
2,17.568226041505824,5+
1,8.102194521575703,1-5
1,10.702576505225228,1-5
2,15.679914369546417,1-5
2,16.337830535229482,1-5
0,4.398005283364068,0
1,8.657567369873673,1-5
2,16.25087277940133,5+
1,10.154431027105622,0
0,5.472056965739722,0
2,15.486695364621365,1-5
1,8.900177976680151,1-5
0,2.9412130049761585,0
1,10.319373268139406,1-5
0,4.923889482443986,1-5
0,3.5342173671360406,0
2,14.961426326703375,5+
0,4.033241188048559,0
1,8.017015568017582,1-5
1,8.682317603394866,1-5
0,3.366169643193646,1-5
2,15.087520988112063,5+
0,3.7613025016704373,0
0,2.8729950791332515,0
0,6.522590230569481,1-5
0,5.752540731029231,0
0,3.7209805784800145,0
1,9.772421396653609,1-5
2,15.917465089821295,5+
0,5.691085854773477,0
1,8.681394973339922,5+
1,10.592106783982427,1-5
2,14.952094695793065,1-5
1,8.164137595831386,1-5
0,5.2241365593144975,1-5
0,5.790758424122428,0
1,12.087908973530684,0
2,14.300274734909786,0
0,5.198919685080789,0
0,4.090198756206467,0
2,16.28335871052403,5+
2,14.02951044876875,1-5
2,14.237230224301436,5+
2,14.724125176833516,1-5
0,4.5789640456680845,0
1,8.858918733461644,1-5
1,10.15905434391342,1-5
0,5.526894618257915,0
1,10.099577541245356,1-5
1,11.118787639660868,0
0,4.915826629455343,1-5
2,14.283103289659833,5+
1,10.86337651353834,1-5
2,14.894843764394002,5+
0,5.41041849968557,1-5
0,6.073734216555106,0
1,9.9566880107304,5+
0,3.0038411868353503,1-5
1,8.581787833490209,1-5
2,16.822744466885137,1-5
0,4.330877314357184,0
1,9.579573534942165,0
1,10.258824416163609,1-5
0,5.196322862080324,0
2,15.778799812385461,5+
2,15.291331628779535,5+
1,9.187331554267642,1-5
1,10.357898825291343,1-5
1,10.053569531067794,0
2,15.24269999938221,1-5
1,10.582112312993141,1-5
1,9.370965884870216,0
2,14.648337825665607,0
0,3.7410293010966553,1-5
2,14.521259163690234,5+
0,4.227589983396313,0
0,5.733724278336193,0
0,3.694904818969491,1-5
2,15.688475761018102,1-5
2,14.843310654372587,0
1,9.239690958728563,5+
1,7.989958788014748,1-5
1,9.279461770843463,0
2,15.306294620195038,5+
1,10.040287944035695,1-5
0,4.723280913255371,0
0,3.3016078750479547,0
2,16.58419824404354,1-5
1,9.710303040221996,5+
0,4.698393517177487,0
0,4.490817646614861,0
2,14.98224255277778,5+
0,4.717802339748726,0
1,9.975588435928582,5+
2,13.753104308654445,5+
1,8.961239162653904,5+
0,4.245053029596411,0
1,9.756170605694278,1-5
2,16.693311005927125,5+
1,8.728259185403218,5+
2,15.002038153182157,1-5
0,3.98746588935345,1-5
1,8.698472409895459,1-5
1,9.152813504887737,0
2,16.27080221998797,5+
0,3.4461645046356546,1-5
2,15.927814395152904,5+
1,7.7980977699816645,1-5
0,3.938662003557794,5+
0,4.170510699782014,0
2,17.174859672914064,5+
0,4.225197695247312,0
0,2.2987565265490817,0
0,2.50111109313875,0
2,15.534029586346682,5+
